datefield,publisher,title,edition,place,issuance,first_pdf,number_volumes,identifier,fulltext_filename,type,genre
1898.0,Archibald Constable & Co.,Odes in contribution to the Song of French History,,London,monographic,lsidyv35c6d236,1,002463048,002463048_01_text.json,song,Music
1884.0,Remington & Co.,"Florien; a tragedy, in five acts, and other poems",,London; Aberdeen [printed],monographic,lsidyv3492ce40,1,002464633,002464633_01_text.json,tragedy,Drama
1796.0,,The Pains of Memory. A poem,,London,monographic,lsidyv32d7db87,1,002467021,002467021_01_text.json,poet,Poetry
1880.0,Tinsley Brothers,Innocence at play. A novel,,London,monographic,lsidyv38df8e7f,3,002485424,002485424_01_text.json,play,Drama
1839.0,,History of the Campaign in France in the year 1814; translated from the Russian,,London,monographic,lsidyv370ba897,1,002489104,002489104_01_text.json,story,Prose
1777.0,,"The Milesian, a comic opera in two acts [and in prose, by I. Jackman]",,London,monographic,lsidyv367a27bb,1,002492025,002492025_01_text.json,opera,Music
1881.0,State Historical Co.,"History of Mills County, Iowa. ... Illustrated",,Des Moines,monographic,lsidyv3584dd75,1,002498634,002498634_01_text.json,story,Prose
1894.0,Osgood & McIlvaine,"When we were Strolling Players in the East, etc",,London,monographic,lsidyv391683a6,1,002499813,002499813_01_text.json,play,Drama
1888.0,W. Ridgway,Mob Rule: a satire for the times. By an unpopular preacher. [In verse.],,London,monographic,lsidyv36b293cc,1,002513875,002513875_01_text.json,satire,Prose
1893.0,Innes & Co.,Studies and Stories,,London,monographic,lsidyv35452afc,1,002520277,002520277_01_text.json,story,Prose
1899.0,Privately printed,Nightshades. [Poems.],,Paris,monographic,lsidyv37212e0a,1,002527441,002527441_01_text.json,poet,Poetry
1889.0,Ginn & Co.,The Leading Facts of French History,,London,monographic,lsidyv37d6d0d6,1,002534021,002534021_01_text.json,story,Prose
1833.0,printed for the Author,"A journey from London to Odessa, with notices of New Russia, etc",,Paris,monographic,lsidyv3bee87d9,1,002539732,002539732_01_text.json,ode,Poetry
1881.0,Routledge & Sons,"[The Poetical Works of Thomas Moore. With life, etc.]",[Another edition.],London,monographic,lsidyv35c39459,1,002540919,002540919_01_text.json,poet,Poetry
1835.0,J. Power,Landscape Illustrations of Moore's “Irish Melodies;” with Comments; [By Thomas Crofton Croker.] etc,,London,monographic,lsidyv38e92db5,1,002541027,002541027_01_text.json,melody,Music
1898.0,W. & R. Chambers,Little Recitations for Little Reciters. Selected by R. C. H. Morison,,London & Edinburgh,monographic,lsidyv35c55386,1,002551581,002551581_01_text.json,recitation,Drama
1810.0,,Relation of the operations and battles of the Austrian and French armies in ... 1809. With three plans,,London,monographic,lsidyv37551178,1,002576186,002576186_01_text.json,opera,Music
1852.0,,"Our Antipodes: or, Residence and Rambles in the Australasian Colonies, with a glimpse of the Gold-Fields",,London,monographic,lsidyv3041f86d,3,002583146,002583146_01_text.json,ode,Poetry
1862.0,,The Comic and Sentimental Music Hall Song Book,,London,monographic,lsidyv3a9788d4,1,002593728,002593728_01_text.json,song,Music
1893.0,W. S. Fortey,"The Music Hall Songster, containing a selection of the latest and most popular songs, etc",,London,monographic,lsidyv388c7205,1,002593729,002593729_01_text.json,song,Music
1862.0,,"The Pleasures of Anarchy, a dramatic poem ... by F[rancis] N[ewnham]",,London,monographic,lsidyv35e87000,1,002598349,002598349_01_text.json,play,Drama
1889.0,Bickers & Son,"A Narrative of the Peninsular Campaign, 1807-1814. ... Abridged from ""The History of the War in the Peninsula"" by ... Sir W. F. P. Napier ... By W. T. Dobson, etc",,London,monographic,lsidyv32c68449,1,002604418,002604418_01_text.json,story,Prose
1814.0,J. Murray,Ode to Napoleon Buonaparte. [By Lord Byron.],,London,monographic,lsidyv35c6b76c,1,002605823,002605823_01_text.json,ode,Poetry
1872.0,,"[The Bivouac, or the Martial Lyrist: containing songs, epigrams, and poems, etc.]",Second edition.,London,monographic,lsidyv353bf318,1,002663111,002663111_01_text.json,song,Music
1898.0,"King, Thorne & Stace","A Peep into Normandy and Brittany, August and September, 1897, with incidents, impressions, and historical outlines. By the author [or rather, translator] of “The Tutor's Dilemma,” etc. [Charles Barton.]",,Brighton,monographic,lsidyv3bfdbefb,1,002671030,002671030_01_text.json,lines,Poetry
1870.0,,"The History of Augusta from the earliest settlement to the present time: with notices of the Plymouth Company, and settlements on the Kennebec; together with biographical sketches and genealogical register",,Angusta [Mo.],monographic,lsidyv372760f8,2,002672983,002672983_01_text.json,story,Prose
1890.0,Franklin Publishing Co.,"The History of the French Revolution, 1789 to 1795; or a country without a God",,"Richmond, VaA",monographic,lsidyv37a334ea,1,002673960,002673960_01_text.json,story,Prose
1886.0,J. G. Commin,"Illustrated Popular History of Exeter, etc",,Exeter,monographic,lsidyv3c4cb8f0,1,002674241,002674241_01_text.json,story,Prose
1888.0,A. B. Norton & Co.,The Great Revolution of 1840. Reminiscences of the Log Cabin and Hard Cider Campaign. (Tippecanoe Songs of the Log Cabin Boys and Girls of 1840.),,"Mount Vernon, O",monographic,lsidyv38939084,1,002674278,002674278_01_text.json,song,Music
1860.0,,"The history, incorporation, rules and regulations of Oakwood Cemetery ... together with the dedication of odes and addresses, etc",,Syracuse [N.Y.],monographic,lsidyv357f3f14,1,002687197,002687197_01_text.json,ode,Poetry
1892.0,"Sealy, Bryers and Walker","Lord Roche's Daughters of Fermoy. An historical romance ... founded upon authentic incidents of the Cromwellian era, etc",,Dublin,monographic,lsidyv38e11b1d,1,002690403,002690403_01_text.json,romance,Prose
1887.0,W. Blackwood and Sons,"Haifa, or life in modern Palestine",,Edinburgh,monographic,lsidyv2b487ffb,1,002703776,002703776_01_text.json,ode,Poetry
1887.0,W. & J. Kennedy,"Upper Teviotdale and the Scotts of Buccleuch, a local and family history ... With illustrations of Border scenery by T. H. Laidlaw",,Hawick,monographic,lsidyv38c253d5,1,002705014,002705014_01_text.json,story,Prose
1869.0,J. C. Hotten,"Illustrations of Jack Cade's Rebellion, from researches in the Guildhall Records; together with some newly-found letters of Lord Bacon, &c. By B. B. Orridge. To which are added contributions by W. Durrant Cooper, etc",,London,monographic,lsidyv2b0f5c8e,1,002720548,002720548_01_text.json,opera,Music
1844.0,,"The Chinese War: an account of all the operations of the British forces, ... to the treaty of Nanking ... With ... illustrations",,London,monographic,lsidyv37be098a,1,002731783,002731783_01_text.json,opera,Music
1866.0,T. H. Lacy,"Der Freischutz. A grand romantic opera, in four acts. The words [translated from the German of J. F. Kind] by J. O., etc",,London,monographic,lsidyv36034a1c,1,002738178,002738178_01_text.json,opera,Music
1895.0,Wilson & Whitworth,The Story of West Ham Park,,Stratford,monographic,lsidyv3c0c38b6,1,002747866,002747866_01_text.json,story,Prose
1872.0,J. Palmer,Rhymes for all the authors quoted by Paley in the first viii chapters [of the “Evidences of Christianity”] with the 11 allegations of the 9th,,Cambridge,monographic,lsidyv36b28cc4,1,002753002,002753002_01_text.json,rhyme,Poetry
1892.0,Methuen & Co.,Pierre and his People. Tales of the far North,,London,monographic,lsidyv38e14264,1,002779205,002779205_01_text.json,tale,Prose
1891.0,W. Moore,"Revolution. A poetical ... exposure and forecast of things moral, social, and political, etc",,Woking,monographic,lsidyv35f4ae43,1,002780131,002780131_01_text.json,poet,Poetry
1870.0,,"[History of the Conspiracy of Pontiac, and the war of the North American tribes against the English Colonies after the conquest of Canada. [With introductory chapters. 1608-1769.]]","Sixth edition, revised, with additions.",Boston [Mass.],monographic,lsidyv3890f50c,2,002781364,002781364_01_text.json,story,Prose
1895.0,Bellairs & Co.,"Parnassus in a Fog; or, The Rejected Laureate in a Comedy of Errors, by One of the Rejected. [In verse.]",,London,monographic,lsidyv35f4c475,1,002782282,002782282_01_text.json,comedy,Drama
1886.0,H. Frowde,"The Pilgrimage to Parnassus with the two parts of The Return from Parnassus: three comedies performed in St. John's College, Cambridge ... MDXCVII.-MDCI. Edited from MSS. by W. D. Macray, etc",,London; Oxford [printed],monographic,lsidyv35e775c1,1,002782284,002782284_01_text.json,comedy,Drama
1818.0,,Odes to the Rágas; and other poems,,Calcutta,monographic,lsidyv35c611d6,1,002791449,002791449_01_text.json,ode,Poetry
1893.0,Cassell & Co.,"[A Modern Dick Whittington; or, a Patron of Letters. [A novel.]]",[Another edition.],London,monographic,lsidyv38e84a91,1,002800725,002800725_01_text.json,ode,Poetry
1754.0,,"Verses on the subject of Death, sacred to the memories of several great personages, ... with a particular regard to the Right Hon. H. Pelham and Sir W. Lee",,London,monographic,lsidyv37069eba,1,002811288,002811288_01_text.json,verse,Poetry
1893.0,Percival & Co.,Outlines of Roman History ... With maps,,London,monographic,lsidyv3758fb56,1,002811291,002811291_01_text.json,lines,Poetry
1808.0,,"Antiquarian and Topographical Cabinet, containing a series of elegant views of the most interesting objects of curiosity in Great Britain. Accompanied with letterpress descriptions. vol. 3, 9",,London,continuing,lsidyv307b91ec,1,002839037,002839037_01_text.json,elegy,Poetry
1891.0,Scientific Publishing Co.,Modern American Methods of Copper Smelting ... Third edition ... enlarged,,New York,monographic,lsidyv2c297908,1,002884870,002884870_01_text.json,ode,Poetry
1790.0,,"Phoebiad, a poem. Addressed to the Editor of the Oracle",,London],monographic,lsidyv3198712b,1,002906262,002906262_01_text.json,poet,Poetry
1828.0,,"The History of Retford, in the County of Nottingham ... With an historical ... account of the villages of West Retford, Babworth, Ordsall, Grove and Clarborough",,Retford,monographic,lsidyv39075389,1,002912567,002912567_01_text.json,story,Prose
1874.0,,Persia-ancient and modern,,London,monographic,lsidyv39383c2b,1,002914911,002914911_01_text.json,ode,Poetry
1827.0,,"The Manners and Customs of all nations; also, remarkable biographies, notable histories, eccentric sects, ... &c. being a compendium of universal information, etc",,London,monographic,lsidyv36778556,1,002933269,002933269_01_text.json,story,Prose
1861.0,,"Memoirs of Sir H. L. Playfair, etc",,St. Andrews,monographic,lsidyv2ae5cc1a,1,002934088,002934088_01_text.json,play,Drama
1884.0,,Algeria. Report by Consul-General Playfair of his Tour to La Calle and in the Country of the Khomair. [With map.],,London,monographic,lsidyv3cba5a91,1,002934163,002934163_01_text.json,play,Drama
1898.0,Clarendon Press,"English Miracle Plays ... Third edition, revised",,Oxford,monographic,lsidyv35e789f2,1,002949897,002949897_01_text.json,play,Drama
1850.0,E. Lloyd,"Helen Porter ... By the author of “Mildred Winnerley,” [i.e. T. P. Prest.] [Chapters 19-21 are an abridgment of chapters 19-99 of the original.]",,London,monographic,lsidyv39f39ed1,1,002962407,002962407_01_text.json,tragedy,Drama
1897.0,E. Clifton,"The History of Hove, ancient and modern",,Hove,monographic,lsidyv3c227ed5,1,002962419,002962419_01_text.json,ode,Poetry
1851.0,,"An Address delivered before the Rhode-Island Historical Society, etc",,Providence [R.I.],monographic,lsidyv2b093a33,1,002969421,002969421_01_text.json,ode,Poetry
1765.0,J. Newbery,"Daphne and Amintor. A comic opera in one act, etc. [By Isaac Bickerstaffe. Adapted from “L'Oracle” of G. F. Poullain de Saint-Foix.]",,London,monographic,lsidyv38823e80,1,002971353,002971353_01_text.json,opera,Music
1766.0,J. Newbery,"[Daphne and Amintor. A comic opera in one act, etc. [By Isaac Bickerstaffe. Adapted from “L'Oracle” of G. F. Poullain de Saint-Foix.]]",A new edition.,London,monographic,lsidyv38823f61,1,002971355,002971355_01_text.json,opera,Music
1896.0,G. P. Putnam's Sons,The Fifth Army Corps ... A record of operations during the civil war ... 1861-1865 ... With maps and illustrations,,New York,monographic,lsidyv3e530ebb,1,002974120,002974120_01_text.json,opera,Music
1838.0,Manning & Mason,"The progress of Popery, and the means of resisting it considered, in a letter to the Vicar of Scarborough. By a Protestant",,London,monographic,lsidyv3c38c2dc,1,002996219,002996219_01_text.json,opera,Music
1855.0,,A Discourse delivered before the Rhode-Island Historical Society ... on the life and times of J. Howland. (Appendix.),,Providence,monographic,lsidyv38c6df0f,1,003000179,003000179_01_text.json,ode,Poetry
1884.0,"Simpkin, Marshall & Co.","The Soudan: its history, geography, and characteristics ... A lecture delivered ... February 19th, 1884",,London,monographic,lsidyv3c5ebd56,1,003018896,003018896_01_text.json,story,Prose
1860.0,,"The History and Antiquities of the Parish of Blyth, in the counties of Nottingham and York, comprising accounts of the monastery, hospital, chapels ... together with biographical notices of Roger Mowbray ..., with introduction, notes, and appendix of documents",,London],monographic,lsidyv2b5bfaf8,1,003031077,003031077_01_text.json,story,Prose
1693.0,For R. Taylor,"The Rake: or, the Libertine's religion. A poem. [By Richard Ames.]",,London,monographic,lsidyv3706ae29,1,003032384,003032384_01_text.json,poet,Poetry
1777.0,,"The Gentle Shepherd, a dramatic poem. In five acts. Done into English from the original of Allan Ramsay by C. Vanderstop",,London,monographic,lsidyv367a3b6b,1,003036125,003036125_01_text.json,play,Drama
1886.0,F. R. Spark,Spring Blossoms and Autumn Leaves. A collection of poems,,Leeds,monographic,lsidyv35c5e77b,1,003044203,003044203_01_text.json,poet,Poetry
1697.0,,"The Anatomist; or, the Sham Doctor. [A comedy, in three acts and in prose.] ... With the Loves of Mars and Venus. A play [in three acts and in verse] set to music. Written by Mr. Motteux",,London,monographic,lsidyv3352b8bd,1,003047002,003047002_01_text.json,play,Drama
1673.0,,The careless lovers: a comedy [in five acts and in prose. Partly taken from Molière's “Monsieur de Pourceaugnac”]. (Epilogue by Mr. Settle.),,enk,monographic,lsidyv345d66e9,1,003047010,003047010_01_text.json,comedy,Drama
1851.0,Oxford,"Peregrine Pickle: a biographical play, etc. [By C. Reade.]",,printed by Henry Slatter,monographic,lsidyv35e86124,1,003051952,003051952_01_text.json,play,Drama
1892.0,J. Clarke & Co.,"Gladys' Vow. A story of to-day, etc",,London,monographic,lsidyv38e679af,1,003053005,003053005_01_text.json,story,Prose
1865.0,,History of the Town of Uttoxeter; with notices of places in its neighbourhood,,London,monographic,lsidyv3c4d30a3,1,003056259,003056259_01_text.json,story,Prose
1861.0,,"Richard Cœur de Lion, an historical tragedy [in five acts and in verse]",,London,monographic,lsidyv35e86dc3,1,003091234,003091234_01_text.json,tragedy,Drama
1851.0,F. Lloyd,"The Bridal Ring; or, the Maiden's sacrifice. A domestic romance ... By the author of “Love and Mystery,” [i.e. T. P. Prest.] etc",,London,monographic,lsidyv39c5cda4,1,003106151,003106151_01_text.json,romance,Prose
1867.0,,"The Catskill Mountains and the region around ... Their scenery, legends and history; with sketches in prose and verse, by Cooper, Irving, Bryant, Cole and others ... Revised edition",,New York,monographic,lsidyv3016769f,1,003129137,003129137_01_text.json,opera,Music
1832.0,,"A Faithful Statement of all the facts and circumstances which have recently occurred relative to that part of the burial ground within the parish of Stoke Damerell, ... Devon, which of right is the property of the parishioners, with true copies of letters which have passed on the subject between Dr. Philpotts, Bishop of Exeter, his secretary (R. Barnes) and Mr. Rodd as the Solicitor of the Parish",,Devonport,monographic,lsidyv39075e3a,1,003129565,003129565_01_text.json,opera,Music
1820.0,,"Humorous Recitations in verse; with Pride and Prejudice, or strictures on public schools",,London,monographic,lsidyv35c60da4,1,003153904,003153904_01_text.json,recitation,Drama
1896.0,O. Newmann & Co.,Easy Recitations for schools. Suitable for infants and Standards I. and II,,London,monographic,lsidyv35c52acc,1,003155060,003155060_01_text.json,recitation,Drama
1887.0,W. J. Southwood,"The Rose, Shamrock and Thistle Alphabet of original Verse, retouched, with additions to greet the Jubilee",,Exeter,monographic,lsidyv3689ce5a,1,003158032,003158032_01_text.json,verse,Poetry
1856.0,,"Jewelry and the Precious Stones: with a history, and description from models, of the largest individual diamonds known; including particularly a consideration of the Koh-i-Noor's claim to notoriety",,Philadelphia,monographic,lsidyv3cdb2123,1,003161630,003161630_01_text.json,ode,Poetry
1823.0,W. Meggy,The Earl of Ross: a tragedy in five acts [and in verse],,Yarmouth,monographic,lsidyv3679b49e,1,003164359,003164359_01_text.json,tragedy,Drama
1893.0,Hutchinson & Co.,"The Tragedy of Ida Noble, etc. [A novel.]",,London,monographic,lsidyv35449e98,1,003194997,003194997_01_text.json,tragedy,Drama
1891.0,Simpkin & Marshall,"What will Mrs. Grundy say?; or, a Calamity on two Legs, etc. [A romance.]",,London,monographic,lsidyv38e1b115,1,003206145,003206145_01_text.json,romance,Prose
1663.0,,Love à la Mode. A comedy. Written by a Person of Honour. [The preface is signed T. S.],,London,monographic,lsidyv3352dbd7,1,003214167,003214167_01_text.json,comedy,Drama
1887.0,Castell Brothers,Noon-Song. [A poem.],,London,monographic,lsidyv3689ce21,1,003232873,003232873_01_text.json,song,Music
1887.0,Castell Brothers,Vespers. [A poem.],,London,monographic,lsidyv3689cfcb,1,003232880,003232880_01_text.json,poet,Poetry
1777.0,F. Newbery,"Sir Thomas Overbury: a tragedy. Altered from the late Mr. Richard Savage [by W. Woodfall], etc",,London,monographic,lsidyv36799ab2,1,003259081,003259081_01_text.json,tragedy,Drama
1879.0,,The Monk of St. Gall. A dramatic adaptation [in five acts and in verse] of Scheffel's “Ekkehard.” By R. S. Ross,,London,monographic,lsidyv35e8d555,1,003271436,003271436_01_text.json,play,Drama
1847.0,,"A History of Rome, from the earliest times to the death of Commodus",,London,monographic,lsidyv32c1c78a,1,003287210,003287210_01_text.json,story,Prose
1893.0,A. and C. Black,Cap and Gown Comedy. A Schoolmaster's Stories. [By A. R. H. Moncrieff.],,London,monographic,lsidyv35431d08,1,003294037,003294037_01_text.json,comedy,Drama
1730.0,A. Moore,"The Bays Miscellany, or Colley [Cibber] triumphant: containing I. The Petty Sessions of Poets. II. The Battle of the Poets, or the Contention for the Laurel; as it is now acting at the new Theatre in the Hay-Market. III. The Battle of the Poets. An heroic poem in two canto's ... Written by Scriblerus Quartus",,London,monographic,lsidyv36cf8af5,1,003320288,003320288_01_text.json,poet,Poetry
1872.0,,"Notes on the operations of the North German Troops in Lorraine and Picardy, etc",,London,monographic,lsidyv32c5c9cf,1,003343989,003343989_01_text.json,opera,Music
1888.0,W. Scott,Songs and Poems of the Sea. Sea Music. Edited by Mrs. W. Sharp,,London,monographic,lsidyv35c3073f,1,003357394,003357394_01_text.json,song,Music
1846.0,,"Report to the Committee of the City Council appointed to obtain the census of Boston for the year 1845, embracing collateral facts and statical researches, illustrating the history and condition of the population, and their means of progress and prosperity",,Boston,monographic,lsidyv30b6b5c6,1,003358834,003358834_01_text.json,story,Prose
1829.0,Jones & Co.,"Modern Athens, displayed in a series of views; or, Edinburgh in the nineteenth century; exhibiting the whole of the new buildings, modern improvements, antiquities, & picturesque scenery of the Scottish metropolis & its environs, from original drawings by Mr. T. H. Shepherd. With historical, topographical & critical illustrations [by John Britton]",,London,monographic,lsidyv3c4068a1,1,003365673,003365673_01_text.json,play,Drama
1868.0,,The Sacred City of the Hindus: an account of Benares in ancient and modern times ... With an introduction by F. Hall,,London,monographic,lsidyv38fed9fb,1,003368416,003368416_01_text.json,ode,Poetry
1891.0,Cassell & Co.,"Waterloo Letters. A selection from original and hitherto unpublished letters bearing on the operations of the 16th, 17th, and 18th June 1815, by officers who served in the campaign. Edited with explanatory notes by ... H. T. Siborne ... Illustrated, etc",,London,monographic,lsidyv30b6053a,1,003376539,003376539_01_text.json,opera,Music
1848.0,,"[History of the War in France and Belgium, 1815; containing minute details of the battles of Quatre-Bras, Ligny, Wavre, and Waterloo.]",Third and revised edition. With remarks upon the Rev. G. R. Gleig's “Story of Waterloo.'.,London,monographic,lsidyv375430ce,1,003376543,003376543_01_text.json,story,Prose
1859.0,,"An Autumn in Silesia, Austria Proper, and the Ober Enns. By the author of Travels in Bohemia",,London,monographic,lsidyv3bbee69f,1,003383274,003383274_01_text.json,opera,Music
1844.0,,[A Journal of the operations of the Queen's Rangers from the end of ... 1777 to the conclusion of the late American War. L.P.],"[Another edition.] Simcoe's Military Journal. A history of the operations of a partizan Corps, called the Queen's Rangers, commanded by Lieut. Col. J. G. Simcoe during the War of the American Revolution ... Now first published, with a Memoir of the author and other additions.",New York,monographic,lsidyv37bf5f8c,1,003386275,003386275_01_text.json,opera,Music
1849.0,,The History of the French ... Translated by W. Bellingham,,London,monographic,lsidyv2af98846,1,003389730,003389730_01_text.json,story,Prose
1884.0,Walker & Laycock,"Yeadon, a Yorkshire Village. A short account ... compiled for the use of the delegates attending the conference of the Yorkshire Union of Mechanics' Institutes, etc",,Leeds,monographic,lsidyv301cc0f4,1,003405646,003405646_01_text.json,elegy,Poetry
1891.0,W. Fawcett & Co.,"[Gypsy Children; or, a Stroll in Gypsydom. With songs and stories [and musical notes], etc.]",New edition.,London,monographic,lsidyv3c0f3b42,1,003416778,003416778_01_text.json,song,Music
1893.0,,"[Gypsy Children; or, a Stroll in Gypsydom. With songs and stories [and musical notes], etc.]",New edition.,Rugby,monographic,lsidyv3019b6f6,1,003416779,003416779_01_text.json,song,Music
1893.0,Lowdermilk & Co.,"Virginia, 1492-1892. A brief review of the discovery of the Continent of North America, with a history of the Executives of the Colony and of the Commonwealth of Virginia",,Washington,monographic,lsidyv38dab34a,1,003421336,003421336_01_text.json,story,Prose
1893.0,Jordison & Co.,"Book of words of a romantic opera in three acts, entitled, “King for a Day.”",,Middlesbrough,monographic,lsidyv318eee87,1,003424363,003424363_01_text.json,opera,Music
1894.0,Jordison & Co.,"[Book of words of a romantic opera in three acts, entitled, “King for a Day.”]","[Another edition.] Book of words of a romantic opera in three acts, entitled: King for a Day. By Mr. V. Sankey and Mr. V. Smith.",Middlesbrough,monographic,lsidyv31921bdd,1,003424364,003424364_01_text.json,opera,Music
1845.0,,Memorials of a Tour on the Continent. To which are added miscellaneous poems,,London,monographic,lsidyv314bba16,1,003430089,003430089_01_text.json,poet,Poetry
1895.0,"Rivington, Percival & Co.",[Outlines of Geography for the use of lower and middle forms of schools and of candidates for the Army Preliminary Examinations ... With numerous maps.],"Third edition, revised.",London,monographic,lsidyv3ce92f5f,1,003439116,003439116_01_text.json,lines,Poetry
1833.0,W. Davison,"An Account of the Mining Districts of Alston Moor, Weardale and Teesdale ... comprising descriptive sketches of the scenery, antiquities, geology and mining operations in the upper dales of the rivers Tyne, Wear, and Tees",,Alnwick,monographic,lsidyv32cc18cd,1,003443039,003443039_01_text.json,opera,Music
1875.0,,"The Recent Origin of Man, as illustrated by geology and the modern science of prehistoric archaeology",,Philadelphia,monographic,lsidyv3b9933ae,1,003447835,003447835_01_text.json,ode,Poetry
1894.0,Rivington & Co.,History and Literature of France in synoptic tables and essays on the chief characters and epochs,,London,monographic,lsidyv317bd242,1,003463549,003463549_01_text.json,story,Prose
1890.0,D. Lethrop Co.,"On the Hills. A series of geological tales, etc",,Boston [Mass,monographic,lsidyv3cc37ff3,1,003481739,003481739_01_text.json,tale,Prose
1874.0,,"The King's Stratagem, or the Pearl of Poland. A tragedy in five acts by Stella ... Second edition. [In verse.]",,London,monographic,lsidyv35e897c1,1,003492293,003492293_01_text.json,tragedy,Drama
1871.0,"Longmans, Green & Co.",The Playground of Europe,,London,monographic,lsidyv3c082d4c,1,003494892,003494892_01_text.json,play,Drama
1822.0,,"An Account, geographical, statistical and historical, of Orissa proper, or Cuttack. [With illustrations.]",,,monographic,lsidyv3cba2453,1,003507054,003507054_01_text.json,opera,Music
1897.0,Chapman & Hall,"Stories and Play Stories. By Violet Hunt, the Hon. Mrs. Arthur Henniker, Lady Ridley, etc",,London,monographic,lsidyv39b7c09f,1,003516347,003516347_01_text.json,play,Drama
1862.0,,Windsor: a history and description of the Castle and the Town,,London,monographic,lsidyv3c17fdec,1,003518291,003518291_01_text.json,story,Prose
1896.0,E. Stratton,Eugene Stratton. The dandy coloured coon. Song book,,London,monographic,lsidyv363c1038,1,003523324,003523324_01_text.json,song,Music
1835.0,G. Mann,Poems,,London,monographic,lsidyv35e17af3,1,003536006,003536006_01_text.json,poet,Poetry
1818.0,Ipswich,"The Suffolk Garland: or, a collection of poems, songs, tales, etc. relative to that county",,enk,monographic,lsidyv306332f4,1,003539117,003539117_01_text.json,song,Music
1857.0,,"Cumberland and Westmoreland, ancient and modern: the people, dialect, superstitions, and customs",,"London, Kendal [printed]",monographic,lsidyv35ddc61c,1,003540731,003540731_01_text.json,ode,Poetry
1866.0,Charles B. Richardson,"Campaigns of the Army of the Potomac: a critical history of operations in Virginia, Maryland and Pennsylvania, from the commencement to the close of the war 1861-5",,New York,monographic,lsidyv38a7607f,1,003558890,003558890_01_text.json,opera,Music
1856.0,,Cyclopædia of Modern Travel ... comprising narratives of the most distinguished travelers since the beginning of this century: prepared and arranged by Bayard Taylor,,Cincinnati,monographic,lsidyv3e6ab510,1,003586867,003586867_01_text.json,ode,Poetry
1870.0,,"The Family History of England, civil, military, social, commercial, and religious, from the earliest period to the passing of the Reform Bill, 1867. (Edited by ... J. Taylor.) [Illustrated with maps, portraits, etc.]",,London,monographic,lsidyv388846fd,6,003588968,003588968_01_text.json,story,Prose
1842.0,,"A Popular History of British India, commercial intercourse with China, and the insular possessions of England in the Eastern Seas",,London,monographic,lsidyv37bdb94f,1,003592027,003592027_01_text.json,story,Prose
1838.0,J. W. Parker,"The Student's Manual of Modern History, etc",,London,monographic,lsidyv37790850,1,003592034,003592034_01_text.json,ode,Poetry
1855.0,Printed by J. E. Adlard,On a plastic operation for the restoration of the lower lip,,London,monographic,lsidyv3c3d47b3,1,003592681,003592681_01_text.json,opera,Music
1823.0,,"Cardinal Beaton; a drama, in five acts",,Edinburgh,monographic,lsidyv3679ba44,1,003598553,003598553_01_text.json,play,Drama
1765.0,W. Griffin,"[Thomas and Sally: or, the Sailor's Return. A musical entertainment ... The music composed by Doctor Arne. [Words of songs only. By Isaac Bickerstaffe.] The second edition.]",Third edition.,London,monographic,lsidyv38823cca,1,003615490,003615490_01_text.json,song,Music
1894.0,W. Blackwood & Sons,"The Diversions of a Prime Minister, etc. (A sketch of the history of Tonga.)",,Edinburgh,monographic,lsidyv3144ab3a,1,003625346,003625346_01_text.json,story,Prose
1875.0,,"The Straits of Malacca, Indo-China, and China; or ten years' travels, adventures, and residence abroad ... Illustrated ... by J. D. Cooper, etc",,London,monographic,lsidyv391235bc,1,003626651,003626651_01_text.json,opera,Music
1814.0,White & Co.,"Moonlight; the Doge's Daughter; Ariadne; Carmen Britannicum, or the Song of Britain; Angelica, or the Rape of Proteus. [Poems.]",,London,monographic,lsidyv307b8d42,1,003633938,003633938_01_text.json,song,Music
1899.0,J. Long,[The Turn of the Tide. An Irish Story of the Day.],"[Another edition.] The Story of a Campaign Estate, or the Turn of the Tide. A new edition [of “The Turn of the Tide”].",London,monographic,lsidyv38df0d45,1,003634946,003634946_01_text.json,story,Prose
1895.0,A. Constable and Co.,"Ice-Bound on Kolguev. A chapter in the exploration of Arctic Europe, to which is added a record of the natural history of the island ... With numerous illustrations by J. T. Nettleship, C. Whymper, and the author, and three maps",,London,monographic,lsidyv3718789e,1,003673654,003673654_01_text.json,story,Prose
1894.0,Printed for the Editor,"The Old History of Bradford, 1776; with the Memoirs of General Fairfax ... the Sieges of Manchester, Preston, &c.; the Sore Calamities at the Taking of Bradford [by J. Lister]; and the Life of Oliver Cromwell ... Edited, with additions, by J. H. Turner. [Reprints. With illustrations.]",,Idle,monographic,lsidyv301cdc47,1,003693495,003693495_01_text.json,story,Prose
1863.0,,"Report of the Congressional Committee on the operations of the Army of the Potomac, etc",,New York,monographic,lsidyv2b09bdbf,1,003712219,003712219_01_text.json,opera,Music
1825.0,,"Lectures on Geology: being outlines of the science, delivered in the New York Athenaeum, in ... 1825",,New York,monographic,lsidyv3cb7b2cd,1,003756656,003756656_01_text.json,lines,Poetry
1794.0,,"The Count de Villeroi; or, the fate of Patriotism: a tragedy [in five acts and in verse]",,London,monographic,lsidyv3679a9b5,1,003795731,003795731_01_text.json,tragedy,Drama
1894.0,Diprose & Bateman,Diprose's Modern Song Book. Being a collection of new and copyright songs now for the first time published. Selected by L. Wagner,,London,monographic,lsidyv35c5395b,1,003828236,003828236_01_text.json,song,Music
